TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.apache.commons.math3.optimization.Weight,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9375,33,32
org.apache.commons.math3.optimization.fitting.GaussianFitter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9578355263157895,742,680
org.apache.commons.math3.optimization.fitting.WeightedObservedPoint,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,36,36
org.apache.commons.math3.optimization.fitting.PolynomialFitter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,53,53
org.apache.commons.math3.optimization.fitting.HarmonicFitter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.7967670789245931,829,755
org.apache.commons.math3.optimization.fitting.CurveFitter,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6365604400180863,276,143
org.apache.commons.math3.optimization.MultivariateMultiStartOptimizer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,8,8
org.apache.commons.math3.optimization.univariate.BracketFinder,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5038114439324116,460,80
org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.49823047637235723,266,51
org.apache.commons.math3.optimization.univariate.BaseAbstractUnivariateOptimizer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.125,135,0
org.apache.commons.math3.optimization.univariate.BrentOptimizer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5270833333333333,439,28
org.apache.commons.math3.optimization.univariate.SimpleUnivariateValueChecker,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.6557017543859649,109,26
org.apache.commons.math3.optimization.univariate.UnivariatePointValuePair,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,26,26
org.apache.commons.math3.ml.distance.ManhattanDistance,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9583333333333334,17,16
org.apache.commons.math3.ml.distance.CanberraDistance,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9547619047619048,100,98
org.apache.commons.math3.ml.distance.ChebyshevDistance,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9583333333333334,17,16
org.apache.commons.math3.ml.distance.EuclideanDistance,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9583333333333334,17,16
org.apache.commons.math3.ml.distance.EarthMoversDistance,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9555555555555556,68,67
org.apache.commons.math3.ml.clustering.DBSCANClusterer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9262777023971054,215,201
org.apache.commons.math3.ml.clustering.KMeansPlusPlusClusterer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8214143473875174,763,577
org.apache.commons.math3.ml.clustering.CentroidCluster,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1.0,14,14
org.apache.commons.math3.ml.clustering.DoublePoint,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.96875,53,52
org.apache.commons.math3.ml.clustering.Clusterer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9659090909090909,39,36
org.apache.commons.math3.ml.clustering.MultiKMeansPlusPlusClusterer,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.9078804347826087,132,119
